"rules"	"support"	"confidence"	"coverage"	"lift"	"count"
"30"	"{20} => {14}"	0.823464912280702	0.948232323232323	0.868421052631579	1.15151515151515	751
"31"	"{14} => {78}"	0.802631578947368	0.974700399467377	0.823464912280702	1.120966915907	732
"32"	"{78} => {14}"	0.802631578947368	0.923076923076923	0.869517543859649	1.120966915907	732
"33"	"{14} => {46}"	0.81030701754386	0.984021304926764	0.823464912280702	1.12178428761651	739
"34"	"{46} => {14}"	0.81030701754386	0.92375	0.87719298245614	1.12178428761651	739
"35"	"{14} => {22}"	0.823464912280702	1	0.823464912280702	1.13011152416357	751
"36"	"{22} => {14}"	0.823464912280702	0.930607187112763	0.884868421052632	1.13011152416357	751
"37"	"{14} => {48}"	0.822368421052632	0.99866844207723	0.823464912280702	1.12304022093025	750
"38"	"{48} => {14}"	0.822368421052632	0.92478421701603	0.889254385964912	1.12304022093025	750
"39"	"{14} => {0}"	0.823464912280702	1	0.823464912280702	1.12177121771218	751
"40"	"{0} => {14}"	0.823464912280702	0.923739237392374	0.891447368421053	1.12177121771218	751
"41"	"{16} => {90}"	0.800438596491228	0.965608465608466	0.828947368421053	1.14368171511029	730
"42"	"{90} => {16}"	0.800438596491228	0.948051948051948	0.844298245614035	1.14368171511029	730
"43"	"{16} => {18}"	0.828947368421053	1	0.828947368421053	1.17981888745149	756
"44"	"{18} => {16}"	0.828947368421053	0.978007761966365	0.847587719298246	1.17981888745149	756
"45"	"{16} => {42}"	0.800438596491228	0.965608465608466	0.828947368421053	1.1204006623854	730
"46"	"{42} => {16}"	0.800438596491228	0.928753180661578	0.861842105263158	1.1204006623854	730
"47"	"{16} => {44}"	0.804824561403509	0.970899470899471	0.828947368421053	1.12083584488648	734
"48"	"{44} => {16}"	0.804824561403509	0.929113924050633	0.866228070175439	1.12083584488648	734
"49"	"{16} => {20}"	0.828947368421053	1	0.828947368421053	1.15151515151515	756
"50"	"{20} => {16}"	0.828947368421053	0.954545454545455	0.868421052631579	1.15151515151515	756
"51"	"{16} => {78}"	0.808114035087719	0.974867724867725	0.828947368421053	1.12115935066755	737
"52"	"{78} => {16}"	0.808114035087719	0.92938209331652	0.869517543859649	1.12115935066755	737
"53"	"{16} => {46}"	0.815789473684211	0.984126984126984	0.828947368421053	1.12190476190476	744
"54"	"{46} => {16}"	0.815789473684211	0.93	0.87719298245614	1.12190476190476	744
"55"	"{16} => {22}"	0.828947368421053	1	0.828947368421053	1.13011152416357	756
"56"	"{22} => {16}"	0.828947368421053	0.936802973977695	0.884868421052632	1.13011152416357	756
"57"	"{16} => {48}"	0.827850877192982	0.998677248677249	0.828947368421053	1.12305012428317	755
"58"	"{48} => {16}"	0.827850877192982	0.93094944512947	0.889254385964912	1.12305012428317	755
"59"	"{16} => {0}"	0.828947368421053	1	0.828947368421053	1.12177121771218	756
"60"	"{0} => {16}"	0.828947368421053	0.929889298892989	0.891447368421053	1.12177121771218	756
"61"	"{36} => {38}"	0.828947368421053	1	0.828947368421053	1.20316622691293	756
"62"	"{38} => {36}"	0.828947368421053	0.997361477572559	0.831140350877193	1.20316622691293	756
"63"	"{36} => {40}"	0.828947368421053	1	0.828947368421053	1.17374517374517	756
"64"	"{40} => {36}"	0.828947368421053	0.972972972972973	0.851973684210526	1.17374517374517	756
"65"	"{36} => {42}"	0.828947368421053	1	0.828947368421053	1.16030534351145	756
"66"	"{42} => {36}"	0.828947368421053	0.961832061068702	0.861842105263158	1.16030534351145	756
"67"	"{36} => {44}"	0.828947368421053	1	0.828947368421053	1.15443037974684	756
"68"	"{44} => {36}"	0.828947368421053	0.956962025316456	0.866228070175439	1.15443037974684	756
"69"	"{36} => {20}"	0.807017543859649	0.973544973544973	0.828947368421053	1.12105178771845	736
"70"	"{20} => {36}"	0.807017543859649	0.929292929292929	0.868421052631579	1.12105178771845	736
"71"	"{36} => {78}"	0.809210526315789	0.976190476190476	0.828947368421053	1.12268059809043	738
"72"	"{78} => {36}"	0.809210526315789	0.930643127364439	0.869517543859649	1.12268059809043	738
"73"	"{36} => {46}"	0.828947368421053	1	0.828947368421053	1.14	756
"74"	"{46} => {36}"	0.828947368421053	0.945	0.87719298245614	1.14	756
"75"	"{36} => {22}"	0.823464912280702	0.993386243386243	0.828947368421053	1.12263724159635	751
"76"	"{22} => {36}"	0.823464912280702	0.930607187112763	0.884868421052632	1.12263724159635	751
"77"	"{36} => {48}"	0.828947368421053	1	0.828947368421053	1.12453760789149	756
"78"	"{48} => {36}"	0.828947368421053	0.932182490752158	0.889254385964912	1.12453760789149	756
"79"	"{36} => {0}"	0.828947368421053	1	0.828947368421053	1.12177121771218	756
"80"	"{0} => {36}"	0.828947368421053	0.929889298892989	0.891447368421053	1.12177121771218	756
"81"	"{38} => {40}"	0.831140350877193	1	0.831140350877193	1.17374517374517	758
"82"	"{40} => {38}"	0.831140350877193	0.975546975546976	0.851973684210526	1.17374517374517	758
"83"	"{38} => {42}"	0.831140350877193	1	0.831140350877193	1.16030534351145	758
"84"	"{42} => {38}"	0.831140350877193	0.964376590330789	0.861842105263158	1.16030534351145	758
"85"	"{38} => {44}"	0.831140350877193	1	0.831140350877193	1.15443037974684	758
"86"	"{44} => {38}"	0.831140350877193	0.959493670886076	0.866228070175439	1.15443037974684	758
"87"	"{38} => {20}"	0.809210526315789	0.973614775725594	0.831140350877193	1.12113216598705	738
"88"	"{20} => {38}"	0.809210526315789	0.931818181818182	0.868421052631579	1.12113216598705	738
"89"	"{38} => {78}"	0.81140350877193	0.976253298153034	0.831140350877193	1.12275284730841	740
"90"	"{78} => {38}"	0.81140350877193	0.933165195460277	0.869517543859649	1.12275284730841	740
"91"	"{38} => {46}"	0.831140350877193	1	0.831140350877193	1.14	758
"92"	"{46} => {38}"	0.831140350877193	0.9475	0.87719298245614	1.14	758
"93"	"{38} => {22}"	0.825657894736842	0.993403693931398	0.831140350877193	1.12265696265853	753
"94"	"{22} => {38}"	0.825657894736842	0.933085501858736	0.884868421052632	1.12265696265853	753
"95"	"{38} => {48}"	0.831140350877193	1	0.831140350877193	1.12453760789149	758
"96"	"{48} => {38}"	0.831140350877193	0.934648581997534	0.889254385964912	1.12453760789149	758
"97"	"{38} => {0}"	0.831140350877193	1	0.831140350877193	1.12177121771218	758
"98"	"{0} => {38}"	0.831140350877193	0.932349323493235	0.891447368421053	1.12177121771218	758
"99"	"{30} => {32}"	0.832236842105263	1	0.832236842105263	1.18134715025907	759
"100"	"{32} => {30}"	0.832236842105263	0.983160621761658	0.846491228070175	1.18134715025907	759
"101"	"{30} => {34}"	0.832236842105263	1	0.832236842105263	1.17374517374517	759
"102"	"{34} => {30}"	0.832236842105263	0.976833976833977	0.851973684210526	1.17374517374517	759
"103"	"{30} => {42}"	0.803728070175439	0.965744400527009	0.832236842105263	1.12055838839775	733
"104"	"{42} => {30}"	0.803728070175439	0.932569974554707	0.861842105263158	1.12055838839775	733
"105"	"{30} => {44}"	0.808114035087719	0.971014492753623	0.832236842105263	1.12096862960925	737
"106"	"{44} => {30}"	0.808114035087719	0.932911392405063	0.866228070175439	1.12096862960925	737
"107"	"{30} => {20}"	0.81030701754386	0.97364953886693	0.832236842105263	1.12117219627101	739
"108"	"{20} => {30}"	0.81030701754386	0.933080808080808	0.868421052631579	1.12117219627101	739
"109"	"{30} => {78}"	0.81140350877193	0.974967061923584	0.832236842105263	1.12127359454516	740
"110"	"{78} => {30}"	0.81140350877193	0.933165195460277	0.869517543859649	1.12127359454516	740
"111"	"{30} => {46}"	0.819078947368421	0.984189723320158	0.832236842105263	1.12197628458498	747
"112"	"{46} => {30}"	0.819078947368421	0.93375	0.87719298245614	1.12197628458498	747
"113"	"{30} => {22}"	0.826754385964912	0.993412384716733	0.832236842105263	1.12266678421519	754
"114"	"{22} => {30}"	0.826754385964912	0.934324659231722	0.884868421052632	1.12266678421519	754
"115"	"{30} => {48}"	0.831140350877193	0.998682476943347	0.832236842105263	1.12305600366502	758
"116"	"{48} => {30}"	0.831140350877193	0.934648581997534	0.889254385964912	1.12305600366502	758
"117"	"{30} => {0}"	0.832236842105263	1	0.832236842105263	1.12177121771218	759
"118"	"{0} => {30}"	0.832236842105263	0.933579335793358	0.891447368421053	1.12177121771218	759
"119"	"{90} => {32}"	0.807017543859649	0.955844155844156	0.844298245614035	1.12918376959828	736
"120"	"{32} => {90}"	0.807017543859649	0.953367875647668	0.846491228070175	1.12918376959828	736
"121"	"{90} => {18}"	0.81469298245614	0.964935064935065	0.844298245614035	1.13844861477462	743
"122"	"{18} => {90}"	0.81469298245614	0.961190168175938	0.847587719298246	1.13844861477462	743
"123"	"{90} => {40}"	0.805921052631579	0.954545454545455	0.844298245614035	1.12039312039312	735
"124"	"{40} => {90}"	0.805921052631579	0.945945945945946	0.851973684210526	1.12039312039312	735
"125"	"{90} => {34}"	0.8125	0.962337662337662	0.844298245614035	1.12953918668204	741
"126"	"{34} => {90}"	0.8125	0.953667953667954	0.851973684210526	1.12953918668204	741
"127"	"{90} => {42}"	0.815789473684211	0.966233766233766	0.844298245614035	1.12112620204223	744
"128"	"{42} => {90}"	0.815789473684211	0.946564885496183	0.861842105263158	1.12112620204223	744
"129"	"{90} => {44}"	0.820175438596491	0.971428571428571	0.844298245614035	1.12144665461121	748
"130"	"{44} => {90}"	0.820175438596491	0.946835443037975	0.866228070175439	1.12144665461121	748
"131"	"{90} => {20}"	0.827850877192982	0.980519480519481	0.844298245614035	1.12908303817395	755
"132"	"{20} => {90}"	0.827850877192982	0.953282828282828	0.868421052631579	1.12908303817395	755
"133"	"{90} => {78}"	0.823464912280702	0.975324675324675	0.844298245614035	1.12168487250454	751
"134"	"{78} => {90}"	0.823464912280702	0.94703656998739	0.869517543859649	1.12168487250454	751
"135"	"{90} => {46}"	0.831140350877193	0.984415584415584	0.844298245614035	1.12223376623377	758
"136"	"{46} => {90}"	0.831140350877193	0.9475	0.87719298245614	1.12223376623377	758
"137"	"{90} => {22}"	0.838815789473684	0.993506493506494	0.844298245614035	1.12277313764303	765
"138"	"{22} => {90}"	0.838815789473684	0.947955390334573	0.884868421052632	1.12277313764303	765
"139"	"{90} => {48}"	0.843201754385965	0.998701298701299	0.844298245614035	1.12307716943968	769
"140"	"{48} => {90}"	0.843201754385965	0.948212083847102	0.889254385964912	1.12307716943968	769
"141"	"{90} => {0}"	0.844298245614035	1	0.844298245614035	1.12177121771218	770
"142"	"{0} => {90}"	0.844298245614035	0.947109471094711	0.891447368421053	1.12177121771218	770
"143"	"{32} => {18}"	0.803728070175439	0.949481865284974	0.846491228070175	1.12021663795588	733
"144"	"{18} => {32}"	0.803728070175439	0.948253557567917	0.847587719298246	1.12021663795588	733
"145"	"{32} => {40}"	0.808114035087719	0.954663212435233	0.846491228070176	1.12053133814792	737
"146"	"{40} => {32}"	0.808114035087719	0.948519948519948	0.851973684210526	1.12053133814792	737
"147"	"{32} => {34}"	0.846491228070175	1	0.846491228070175	1.17374517374517	772
"148"	"{34} => {32}"	0.846491228070175	0.993564993564994	0.851973684210526	1.17374517374517	772
"149"	"{32} => {42}"	0.817982456140351	0.966321243523316	0.846491228070176	1.12122770240873	746
"150"	"{42} => {32}"	0.817982456140351	0.94910941475827	0.861842105263158	1.12122770240873	746
"151"	"{32} => {44}"	0.822368421052632	0.971502590673575	0.846491228070175	1.12153210467633	750
"152"	"{44} => {32}"	0.822368421052632	0.949367088607595	0.866228070175439	1.12153210467633	750
"153"	"{32} => {20}"	0.824561403508772	0.974093264248705	0.846491228070175	1.12168315277124	752
"154"	"{20} => {32}"	0.824561403508772	0.94949494949495	0.868421052631579	1.12168315277124	752
"155"	"{32} => {78}"	0.825657894736842	0.975388601036269	0.846491228070175	1.1217583911035	753
"156"	"{78} => {32}"	0.825657894736842	0.949558638083228	0.869517543859649	1.1217583911035	753
"157"	"{32} => {46}"	0.833333333333333	0.984455958549223	0.846491228070176	1.12227979274611	760
"158"	"{46} => {32}"	0.833333333333333	0.95	0.87719298245614	1.12227979274611	760
"159"	"{32} => {22}"	0.841008771929825	0.993523316062176	0.846491228070176	1.12279214900707	767
"160"	"{22} => {32}"	0.841008771929825	0.950433705080545	0.884868421052632	1.12279214900707	767
"161"	"{32} => {48}"	0.845394736842105	0.998704663212435	0.846491228070176	1.12308095295899	771
"162"	"{48} => {32}"	0.845394736842105	0.950678175092478	0.889254385964912	1.12308095295899	771
"163"	"{32} => {0}"	0.846491228070175	1	0.846491228070175	1.12177121771218	772
"164"	"{0} => {32}"	0.846491228070175	0.949569495694957	0.891447368421053	1.12177121771218	772
"165"	"{18} => {40}"	0.809210526315789	0.954721862871928	0.847587719298246	1.12060017881493	738
"166"	"{40} => {18}"	0.809210526315789	0.94980694980695	0.851973684210526	1.12060017881493	738
"167"	"{18} => {34}"	0.809210526315789	0.954721862871928	0.847587719298246	1.12060017881493	738
"168"	"{34} => {18}"	0.809210526315789	0.94980694980695	0.851973684210526	1.12060017881493	738
"169"	"{18} => {42}"	0.819078947368421	0.966364812419146	0.847587719298246	1.12127825563138	747
"170"	"{42} => {18}"	0.819078947368421	0.950381679389313	0.861842105263158	1.12127825563138	747
"171"	"{18} => {44}"	0.823464912280702	0.971539456662354	0.847587719298246	1.12157466389376	751
"172"	"{44} => {18}"	0.823464912280702	0.950632911392405	0.866228070175439	1.12157466389376	751
"173"	"{18} => {20}"	0.847587719298246	1	0.847587719298246	1.15151515151515	773
"174"	"{20} => {18}"	0.847587719298246	0.976010101010101	0.868421052631579	1.15151515151515	773
"175"	"{18} => {78}"	0.826754385964912	0.975420439844761	0.847587719298246	1.12179500774076	754
"176"	"{78} => {18}"	0.826754385964912	0.950819672131147	0.869517543859649	1.12179500774076	754
"177"	"{18} => {46}"	0.834429824561403	0.984476067270375	0.847587719298246	1.12230271668823	761
"178"	"{46} => {18}"	0.834429824561403	0.95125	0.87719298245614	1.12230271668823	761
"179"	"{18} => {22}"	0.847587719298246	1	0.847587719298246	1.13011152416357	773
"180"	"{22} => {18}"	0.847587719298246	0.957868649318463	0.884868421052632	1.13011152416357	773
"181"	"{18} => {48}"	0.846491228070175	0.998706338939198	0.847587719298246	1.12308283737676	772
"182"	"{48} => {18}"	0.846491228070175	0.951911220715166	0.889254385964912	1.12308283737676	772
"183"	"{18} => {0}"	0.847587719298246	1	0.847587719298246	1.12177121771218	773
"184"	"{0} => {18}"	0.847587719298246	0.95079950799508	0.891447368421053	1.12177121771218	773
"185"	"{40} => {34}"	0.81359649122807	0.954954954954955	0.851973684210526	1.12087376952242	742
"186"	"{34} => {40}"	0.81359649122807	0.954954954954955	0.851973684210526	1.12087376952242	742
"187"	"{40} => {42}"	0.851973684210526	1	0.851973684210526	1.16030534351145	777
"188"	"{42} => {40}"	0.851973684210526	0.988549618320611	0.861842105263158	1.16030534351145	777
"189"	"{40} => {44}"	0.851973684210526	1	0.851973684210526	1.15443037974684	777
"190"	"{44} => {40}"	0.851973684210526	0.983544303797468	0.866228070175439	1.15443037974684	777
"191"	"{40} => {20}"	0.830043859649123	0.974259974259974	0.851973684210526	1.12187512187512	757
"192"	"{20} => {40}"	0.830043859649123	0.955808080808081	0.868421052631579	1.12187512187512	757
"193"	"{40} => {78}"	0.832236842105263	0.976833976833977	0.851973684210526	1.12342066440427	759
"194"	"{78} => {40}"	0.832236842105263	0.957124842370744	0.869517543859649	1.12342066440427	759
"195"	"{40} => {46}"	0.851973684210526	1	0.851973684210526	1.14	777
"196"	"{46} => {40}"	0.851973684210526	0.97125	0.87719298245614	1.14	777
"197"	"{40} => {22}"	0.846491228070175	0.993564993564994	0.851973684210526	1.1228392492333	772
"198"	"{22} => {40}"	0.846491228070175	0.956629491945477	0.884868421052632	1.1228392492333	772
"199"	"{40} => {48}"	0.851973684210526	1	0.851973684210526	1.12453760789149	777
"200"	"{48} => {40}"	0.851973684210526	0.958076448828607	0.889254385964912	1.12453760789149	777
"201"	"{40} => {0}"	0.851973684210526	1	0.851973684210526	1.12177121771218	777
"202"	"{0} => {40}"	0.851973684210526	0.955719557195572	0.891447368421053	1.12177121771218	777
"203"	"{34} => {42}"	0.823464912280702	0.966537966537967	0.851973684210526	1.12147916728069	751
"204"	"{42} => {34}"	0.823464912280702	0.955470737913486	0.861842105263158	1.12147916728069	751
"205"	"{34} => {44}"	0.827850877192982	0.971685971685972	0.851973684210526	1.12174380528811	755
"206"	"{44} => {34}"	0.827850877192982	0.955696202531646	0.866228070175439	1.12174380528811	755
"207"	"{34} => {20}"	0.830043859649123	0.974259974259974	0.851973684210526	1.12187512187512	757
"208"	"{20} => {34}"	0.830043859649123	0.955808080808081	0.868421052631579	1.12187512187512	757
"209"	"{34} => {78}"	0.831140350877193	0.975546975546976	0.851973684210526	1.1219405317766	758
"210"	"{78} => {34}"	0.831140350877193	0.955863808322825	0.869517543859649	1.1219405317766	758
"211"	"{34} => {46}"	0.838815789473684	0.984555984555985	0.851973684210526	1.12239382239382	765
"212"	"{46} => {34}"	0.838815789473684	0.95625	0.87719298245614	1.12239382239382	765
"213"	"{34} => {22}"	0.846491228070175	0.993564993564994	0.851973684210526	1.1228392492333	772
"214"	"{22} => {34}"	0.846491228070175	0.956629491945477	0.884868421052632	1.1228392492333	772
"215"	"{34} => {48}"	0.850877192982456	0.998712998712999	0.851973684210526	1.12309032654285	776
"216"	"{48} => {34}"	0.850877192982456	0.956843403205919	0.889254385964912	1.12309032654285	776
"217"	"{34} => {0}"	0.851973684210526	1	0.851973684210526	1.12177121771218	777
"218"	"{0} => {34}"	0.851973684210526	0.955719557195572	0.891447368421053	1.12177121771218	777
"219"	"{42} => {44}"	0.861842105263158	1	0.861842105263158	1.15443037974684	786
"220"	"{44} => {42}"	0.861842105263158	0.994936708860759	0.866228070175439	1.15443037974684	786
"221"	"{42} => {20}"	0.839912280701754	0.974554707379135	0.861842105263158	1.12221451152749	766
"222"	"{20} => {42}"	0.839912280701754	0.967171717171717	0.868421052631579	1.12221451152749	766
"223"	"{42} => {78}"	0.842105263157895	0.977099236641221	0.861842105263158	1.12372572990768	768
"224"	"{78} => {42}"	0.842105263157895	0.968474148802018	0.869517543859649	1.12372572990768	768
"225"	"{42} => {46}"	0.861842105263158	1	0.861842105263158	1.14	786
"226"	"{46} => {42}"	0.861842105263158	0.9825	0.87719298245614	1.14	786
"227"	"{42} => {22}"	0.856359649122807	0.993638676844784	0.861842105263158	1.12292251955693	781
"228"	"{22} => {42}"	0.856359649122807	0.967781908302354	0.884868421052632	1.12292251955693	781
"229"	"{42} => {48}"	0.861842105263158	1	0.861842105263158	1.12453760789149	786
"230"	"{48} => {42}"	0.861842105263158	0.969173859432799	0.889254385964912	1.12453760789149	786
"231"	"{42} => {0}"	0.861842105263158	1	0.861842105263158	1.12177121771218	786
"232"	"{0} => {42}"	0.861842105263158	0.966789667896679	0.891447368421053	1.12177121771218	786
"233"	"{44} => {20}"	0.844298245614035	0.974683544303797	0.866228070175439	1.12236286919831	770
"234"	"{20} => {44}"	0.844298245614035	0.972222222222222	0.868421052631579	1.12236286919831	770
"235"	"{44} => {78}"	0.846491228070175	0.977215189873418	0.866228070175439	1.12385908343576	772
"236"	"{78} => {44}"	0.846491228070175	0.973518284993695	0.869517543859649	1.12385908343576	772
"237"	"{44} => {46}"	0.866228070175439	1	0.866228070175439	1.14	790
"238"	"{46} => {44}"	0.866228070175439	0.9875	0.87719298245614	1.14	790
"239"	"{44} => {22}"	0.860745614035088	0.993670886075949	0.866228070175439	1.12295891958025	785
"240"	"{22} => {44}"	0.860745614035088	0.9727385377943	0.884868421052632	1.12295891958026	785
"241"	"{44} => {48}"	0.866228070175439	1	0.866228070175439	1.12453760789149	790
"242"	"{48} => {44}"	0.866228070175439	0.974106041923551	0.889254385964912	1.12453760789149	790
"243"	"{44} => {0}"	0.866228070175439	1	0.866228070175439	1.12177121771218	790
"244"	"{0} => {44}"	0.866228070175439	0.971709717097171	0.891447368421053	1.12177121771218	790
"245"	"{20} => {78}"	0.847587719298246	0.976010101010101	0.868421052631579	1.12247315526004	773
"246"	"{78} => {20}"	0.847587719298246	0.974779319041614	0.869517543859649	1.12247315526004	773
"247"	"{20} => {46}"	0.855263157894737	0.984848484848485	0.868421052631579	1.12272727272727	780
"248"	"{46} => {20}"	0.855263157894737	0.975	0.87719298245614	1.12272727272727	780
"249"	"{20} => {22}"	0.868421052631579	1	0.868421052631579	1.13011152416357	792
"250"	"{22} => {20}"	0.868421052631579	0.981412639405205	0.884868421052632	1.13011152416357	792
"251"	"{20} => {48}"	0.867324561403509	0.998737373737374	0.868421052631579	1.12311773717446	791
"252"	"{48} => {20}"	0.867324561403509	0.975339087546239	0.889254385964912	1.12311773717446	791
"253"	"{20} => {0}"	0.868421052631579	1	0.868421052631579	1.12177121771218	792
"254"	"{0} => {20}"	0.868421052631579	0.974169741697417	0.891447368421053	1.12177121771218	792
"255"	"{78} => {46}"	0.856359649122807	0.984867591424968	0.869517543859649	1.12274905422446	781
"256"	"{46} => {78}"	0.856359649122807	0.97625	0.87719298245614	1.12274905422446	781
"257"	"{78} => {22}"	0.864035087719298	0.993694829760404	0.869517543859649	1.12298597861399	788
"258"	"{22} => {78}"	0.864035087719298	0.976456009913259	0.884868421052632	1.12298597861399	788
"259"	"{78} => {48}"	0.868421052631579	0.998738965952081	0.869517543859649	1.12311952767977	792
"260"	"{48} => {78}"	0.868421052631579	0.976572133168927	0.889254385964912	1.12311952767977	792
"261"	"{78} => {0}"	0.869517543859649	1	0.869517543859649	1.12177121771218	793
"262"	"{0} => {78}"	0.869517543859649	0.97539975399754	0.891447368421053	1.12177121771218	793
"263"	"{46} => {22}"	0.871710526315789	0.99375	0.87719298245614	1.12304832713755	795
"264"	"{22} => {46}"	0.871710526315789	0.985130111524164	0.884868421052632	1.12304832713755	795
"265"	"{46} => {48}"	0.87719298245614	1	0.87719298245614	1.12453760789149	800
"266"	"{48} => {46}"	0.87719298245614	0.986436498150432	0.889254385964912	1.12453760789149	800
"267"	"{46} => {0}"	0.87719298245614	1	0.87719298245614	1.12177121771218	800
"268"	"{0} => {46}"	0.87719298245614	0.984009840098401	0.891447368421053	1.12177121771218	800
"269"	"{22} => {48}"	0.883771929824561	0.998760842627014	0.884868421052632	1.12314412882347	806
"270"	"{48} => {22}"	0.883771929824561	0.99383477188656	0.889254385964912	1.12314412882347	806
"271"	"{22} => {0}"	0.884868421052632	1	0.884868421052632	1.12177121771218	807
"272"	"{0} => {22}"	0.884868421052632	0.992619926199262	0.891447368421053	1.12177121771218	807
"273"	"{48} => {0}"	0.889254385964912	1	0.889254385964912	1.12177121771218	811
"274"	"{0} => {48}"	0.889254385964912	0.997539975399754	0.891447368421053	1.12177121771218	811
"275"	"{28,30} => {32}"	0.803728070175439	1	0.803728070175439	1.18134715025907	733
"276"	"{28,32} => {30}"	0.803728070175439	1	0.803728070175439	1.20158102766798	733
"277"	"{30,32} => {28}"	0.803728070175439	0.965744400527009	0.832236842105263	1.20158102766798	733
"278"	"{28,30} => {34}"	0.803728070175439	1	0.803728070175439	1.17374517374517	733
"279"	"{28,34} => {30}"	0.803728070175439	1	0.803728070175439	1.20158102766798	733
"280"	"{30,34} => {28}"	0.803728070175439	0.965744400527009	0.832236842105263	1.20158102766798	733
"281"	"{28,30} => {48}"	0.802631578947368	0.998635743519782	0.803728070175439	1.12300345017268	732
"282"	"{28,48} => {30}"	0.802631578947368	1	0.802631578947368	1.20158102766798	732
"283"	"{30,48} => {28}"	0.802631578947368	0.965699208443272	0.831140350877193	1.20152479959108	732
"284"	"{28,30} => {0}"	0.803728070175439	1	0.803728070175439	1.12177121771218	733
"285"	"{0,28} => {30}"	0.803728070175439	1	0.803728070175439	1.20158102766798	733
"286"	"{0,30} => {28}"	0.803728070175439	0.965744400527009	0.832236842105263	1.20158102766798	733
"287"	"{28,32} => {34}"	0.803728070175439	1	0.803728070175439	1.17374517374517	733
"288"	"{28,34} => {32}"	0.803728070175439	1	0.803728070175439	1.18134715025907	733
"289"	"{32,34} => {28}"	0.803728070175439	0.949481865284974	0.846491228070175	1.18134715025907	733
"290"	"{28,32} => {48}"	0.802631578947368	0.998635743519782	0.803728070175439	1.12300345017268	732
"291"	"{28,48} => {32}"	0.802631578947368	1	0.802631578947368	1.18134715025907	732
"292"	"{32,48} => {28}"	0.802631578947368	0.949416342412451	0.845394736842105	1.18126562657593	732
"293"	"{28,32} => {0}"	0.803728070175439	1	0.803728070175439	1.12177121771218	733
"294"	"{0,28} => {32}"	0.803728070175439	1	0.803728070175439	1.18134715025907	733
"295"	"{0,32} => {28}"	0.803728070175439	0.949481865284974	0.846491228070175	1.18134715025907	733
"296"	"{28,34} => {48}"	0.802631578947368	0.998635743519782	0.803728070175439	1.12300345017268	732
"297"	"{28,48} => {34}"	0.802631578947368	1	0.802631578947368	1.17374517374517	732
"298"	"{34,48} => {28}"	0.802631578947368	0.943298969072165	0.850877192982456	1.17365437898201	732
"299"	"{28,34} => {0}"	0.803728070175439	1	0.803728070175439	1.12177121771218	733
"300"	"{0,28} => {34}"	0.803728070175439	1	0.803728070175439	1.17374517374517	733
