"yuleQ"	"cosine"	"laplace"	"phi"	"gini"	"lift"	"mutualInformation"	"chiSquared"
"95"	0.879592564702152	0.96415096186219	0.931511153000314	0.124264181656712	0.00202112676138272	1.00234827898862	0.1204809466898	49.3513115496285
"96"	0.658297258297258	0.952271304303102	0.953233830845771	0.147867875083382	0.00226335612169106	1.00877088612921	0.0336005107822163	69.8802475074323
"97"	0.658297258297258	0.952271304303102	0.950711214025802	0.147867875083382	0.00236055617349374	1.00877088612921	0.0336005107822163	69.8802475074323
"98"	0.972910241919354	0.977518237270033	0.991044776119403	0.51376823444185	0.0155361806625221	1.02240104647099	0.374787731187137	843.609124713902
"99"	0.972910241919354	0.977518237270033	0.963560141889713	0.51376823444185	0.0284971332871619	1.02240104647099	0.374787731187137	843.609124713902
"100"	0.86272827934686	0.969401990717616	0.990713101160862	0.193648416840321	0.00108671303031954	1.00583045608334	0.112870314491533	119.849071065862
"101"	0.86272827934686	0.969401990717616	0.947953030783878	0.193648416840321	0.00404850404346298	1.00583045608334	0.112870314491533	119.849071065862
"102"	0.438819451738263	0.951662818202498	0.954349983460139	0.0667521017915496	0.000413756210575974	1.00363943622711	0.00877077827204293	14.2408745271117
"103"	0.438819451738263	0.951662818202498	0.948389217619987	0.0667521017915496	0.000461248660227585	1.00363943622711	0.00877077827204293	14.2408745271117
"104"	0.784321285140562	0.961374812098905	0.967251075090969	0.20817990125666	0.00353146076582232	1.01056309536945	0.0684027027248801	138.511032633996
"105"	0.784321285140562	0.961374812098905	0.954931417374265	0.20817990125666	0.00448624332076909	1.01056309536945	0.0684027027248801	138.511032633996
"106"	0.532819884474007	0.957559053503373	0.965927886205756	0.0826889959558982	0.000494173518224899	1.00393087141634	0.0151016925996987	21.8525542868138
"107"	0.532819884474007	0.957559053503373	0.948667966211826	0.0826889959558982	0.00070778387718751	1.00393087141634	0.0151016925996987	21.8525542868138
"108"	0.910775566231984	0.97230217270197	0.99801521667218	0.126756087980032	0.000110218940192804	1.00179289193334	0.139305705541028	51.3504702646454
"109"	0.910775566231984	0.97230217270197	0.946658299341073	0.126756087980032	0.00166319389771543	1.00179289193334	0.139305705541028	51.3504702646454
"110"	0.489164086687306	0.952322778547992	0.955011577902746	0.0795177622346918	0.000587141713438737	1.004335441384	0.0120008888074845	20.2085461365583
"111"	0.489164086687306	0.952322778547992	0.949046679815911	0.0795177622346918	0.000654535984632796	1.004335441384	0.0120008888074845	20.2085461365583
"112"	NA	0.979465249661132	0.999669202778697	0.507596871761192	0.00746663371230827	1.01492537313433	NA	823.464051172708
"113"	NA	0.979465249661132	0.959060615677563	0.507596871761192	0.0266712335415815	1.01492537313433	NA	823.464051172708
"114"	0.181549379065642	0.96846013670449	0.991730069467416	0.00882427296358502	1.25662857788823e-06	1.00019234444065	0.000737240959432637	0.248865467501401
"115"	0.181549379065642	0.96846013670449	0.945145018915511	0.00882427296358502	8.06052066854935e-06	1.00019234444065	0.000737240959432637	0.248865467501401
"116"	0.880187207488299	0.971945547251052	0.99702282500827	0.124330956597933	0.000144420861978047	1.00205488126133	0.110473993937299	49.4043649123084
"117"	0.880187207488299	0.971945547251052	0.946905435124097	0.124330956597933	0.00160016135819559	1.00205488126133	0.110473993937299	49.4043649123084
"118"	0.168159336987034	0.955087100723824	0.957922419460881	0.0169903620373212	2.35224229914884e-05	1.00081140350877	0.000745067329976473	0.922596997300945
"119"	0.168159336987034	0.955087100723824	0.95166557805356	0.0169903620373212	2.68052524978876e-05	1.00081140350877	0.000745067329976473	0.922596997300945
"120"	0.291887125220459	0.958159175830501	0.963510848126233	0.031645000402435	7.23759442240784e-05	1.0014158852919	0.00262514649871125	3.20049373730248
"121"	0.291887125220459	0.958159175830501	0.95224171539961	0.031645000402435	9.29875590291859e-05	1.0014158852919	0.00262514649871125	3.20049373730248
"122"	0.440095465393795	0.971871590802406	0.992110453648915	0.027981228328204	1.2635214390196e-05	1.000574049477	0.00610806475013925	2.50230544746126
"123"	0.440095465393795	0.971871590802406	0.951450189155107	0.027981228328204	7.27023061452836e-05	1.000574049477	0.00610806475013925	2.50230544746126
"124"	0.965858252884389	0.976299666292249	0.998356344510191	0.218151944264889	0.000444620577540789	1.00339350419431	0.262964604867673	152.098505433818
"125"	0.965858252884389	0.976299666292249	0.954131322651587	0.218151944264889	0.00441908965090391	1.00339350419431	0.262964604867673	152.098505433818
"126"	0.62781954887218	0.97407955099156	0.996712689020381	0.0362764140842535	9.02749543311609e-06	1.00048293811452	0.0174690084645461	4.20586638732388
"127"	0.62781954887218	0.97407955099156	0.951364919987449	0.0362764140842535	0.000122197786048572	1.00048293811452	0.0174690084645461	4.20586638732388
"128"	0.893977947413062	0.977680498702487	0.994774657086871	0.170732182912216	0.00047041358017917	1.00325972660358	0.119570650666462	93.1617325891774
"129"	0.893977947413062	0.977680498702487	0.960277427490542	0.170732182912216	0.00237524042134662	1.00325972660358	0.119570650666462	93.1617325891774
"130"	NA	0.978645226255786	0.999673416067929	0.0839181358296689	4.40553821178356e-06	1.00031298904538	NA	22.5070422535211
"131"	NA	0.978645226255786	0.957460118861433	0.0839181358296689	0.000573836864555238	1.00031298904538	NA	22.5070422535211
"132"	0.0661273302849103	0.973882227665101	0.985055230669266	0.00321735358885255	2.99974651948008e-07	1.00007763523087	6.48594550150834e-05	0.0330829597137847
"133"	0.0661273302849103	0.973882227665101	0.962234211361473	0.00321735358885255	7.48137832207304e-07	1.00007763523087	6.48594550150834e-05	0.0330829597137847
"134"	0.93811177770761	0.981119456627579	0.997400909681611	0.179094144229316	0.000299663711915591	1.00242908458831	0.171999846457993	102.51078114115
"135"	0.93811177770761	0.981119456627579	0.96449890040842	0.179094144229316	0.00231817812726219	1.00242908458831	0.171999846457993	102.51078114115
"136"	0.461862423958821	0.988769505138733	0.991748651221834	0.0178729229838965	5.15513725093853e-06	1.00019774942323	0.00235400261826109	1.02093463765859
"137"	0.461862423958821	0.988769505138733	0.985182849936948	0.0178729229838965	9.25716790255924e-06	1.00019774942323	0.00235400261826109	1.02093463765859
"138"	0.829371445238442	0.990849943931892	0.995556966042526	0.0676737908586908	4.27870546998716e-05	1.00056773660775	0.0291048774442776	14.6368553335179
"139"	0.829371445238442	0.990849943931892	0.98554822494502	0.0676737908586908	0.000132717435958123	1.00056773660775	0.0291048774442776	14.6368553335179
"140"	NA	0.90285212290605	0.999613302397525	0.186091949879689	0.00055886155845259	1.00820189274448	NA	110.678163336838
"141"	0.977222669889874	0.911917078087435	0.832015185068016	0.218205782477637	0.0138585649261063	1.01094349652143	0.268393210151747	152.173588167342
"142"	0.167840065357907	0.896169738054829	0.851864181091877	0.0320104479818121	0.000262456202139091	1.00342930308804	0.00208958009897722	3.27484142086817
"143"	0.108912405967104	0.895573285584059	0.850731382978723	0.0197646820970675	0.000100058272993288	1.00209406782112	0.000828496567284747	1.24849393624046
"144"	0.114551083591331	0.896783639934119	0.946863468634686	0.0201854269018852	4.21775263899356e-05	1.00206237284357	0.000915366669836312	1.30221486363948
"145"	0.785384849070673	0.916607017322673	0.971375464684015	0.267761518056066	0.0074216684902816	1.02801618826942	0.120852991497985	229.141152843198
"146"	0.477350330070567	0.902170185667871	0.993496557000765	0.0473128492294022	3.61249512403965e-05	1.00202607716871	0.0194180204455629	7.15426422424444
"147"	0.634725927438742	0.909470993401383	0.962208225268618	0.176857124086843	0.00323780243613361	1.01830948040518	0.0562622608971551	99.9659017194996
"148"	0.632615666513972	0.910241003037738	0.86595531843948	0.184491913566795	0.0087182236689332	1.0200345272809	0.055746478012143	108.783102684235
"149"	0.661388550548112	0.911429214053083	0.963387573964497	0.190040702090186	0.00373850943280485	1.01955739872705	0.0640309302774646	115.425037169175
"150"	0.646561360874848	0.91177198065123	0.865537848605578	0.186536007192191	0.00891248247373773	1.01954134706958	0.0592759171068662	111.206999605539
"151"	0.624537658565988	0.900622798551637	0.990399385560676	0.0953207529676809	0.000263306694811383	1.00556403225991	0.0460723324415747	29.0390028444567
"152"	0.400028333962977	0.901844142812973	0.958736059479554	0.0842129904020652	0.000658525831202786	1.00829319392231	0.0153974558310359	22.6654814968568
"153"	0.494279523100383	0.904231387269505	0.860527193860527	0.124922928418852	0.00399721628955634	1.01363830407594	0.0270307986983966	49.875938790994
"154"	0.584328129782675	0.901116609579749	0.994239631336406	0.0641835893765085	6.64809269235515e-05	1.00277728609635	0.0343117302738994	13.1660279322262
"155"	0.423442400411927	0.903830529845456	0.959244164505372	0.0905850927592017	0.000761952859268492	1.00882657143415	0.017602219675523	26.2252862604974
"156"	0.434634814714096	0.904423202157033	0.857568731368003	0.0988805039033764	0.00250434800162005	1.01015004876567	0.0188497234941499	31.2484235507853
"157"	0.492245835726594	0.906483039142611	0.961168639053254	0.112023444809186	0.00116528587774827	1.01085063695508	0.0260769156020655	40.1074099893858
"158"	0.682539682539683	0.902118491834898	0.997695852534562	0.0543272668259339	2.02467019247591e-05	1.00152545379294	0.0485470040628534	9.43284033880079
"159"	0.407689805948036	0.905129725416239	0.958671586715867	0.0855074615514507	0.000678926349037759	1.008222712431	0.01575622175852	23.3676370351892
"160"	0.421115633229591	0.905469987333265	0.856577645895153	0.0913380527930132	0.00213686375887418	1.00898088944333	0.017143805029994	26.6630770821096
"161"	0.753536037943593	0.901810043010247	0.995769230769231	0.0994528221336684	0.000159618522859817	1.0043212080149	0.0774503886658799	31.6112008018021
"162"	0.625190076304506	0.900799067159262	0.990403071017274	0.095481096509234	0.000264193281129022	1.00556762862598	0.046195855406899	29.1367807707757
"163"	0.849403240935408	0.903207137490622	0.998080614203455	0.09676523705237	8.74802694978724e-05	1.0031715635829	0.112400633129133	29.9257814813571
"164"	0.598114258598279	0.917304351589143	0.854766474728087	0.106887768262863	0.00292637080079258	1.00683844475037	0.0399911245642178	36.5142840334728
"165"	0.45385450597177	0.915828397854397	0.995910780669145	0.0327515852020024	1.00215761900421e-05	1.00097771739944	0.0145429945300889	3.4282416010479
"166"	0.689868034788334	0.918082205808898	0.990754437869823	0.113146266882025	0.000370994466490127	1.00591049195179	0.0600474883009228	40.9154403590459
"167"	0.591679049034175	0.917947036306351	0.853728489483748	0.0963142193133836	0.00237604222047227	1.0056143127848	0.037543868537179	29.6474665788612
"168"	0.653906361178312	0.919025119943927	0.854458598726115	0.113005050727557	0.00327091339334097	1.0064744663673	0.051372280937948	40.8133722018411
"169"	0.405452562704471	0.917571015698842	0.850807728856509	0.0451917686904081	0.000523108785081366	1.00217105178642	0.0122979032148547	6.52717787974606
"170"	0.555555555555556	0.919039046157225	0.851629231255932	0.0688191940115744	0.00121308853986261	1.00313873195229	0.0287034972135916	15.1365163602311
"171"	0.433089700996678	0.919147764126578	0.850252206809584	0.0397008317863337	0.000403712826525768	1.0015152184374	0.0135668406749041	5.03739471830754
"172"	0.336917412417911	0.901324730438616	0.896792189679219	0.082059859941797	0.0013363235000073	1.00987418045974	0.00880434119138828	21.5212906812808
"173"	0.550317316409792	0.89635823502944	0.997279440342013	0.0383740681255944	1.0101695207199e-05	1.00111190692954	0.0258163446716907	4.7063308580068
"174"	0.281993949756675	0.899395623181528	0.906073446327684	0.0656963070564274	0.000782061677109383	1.00790811245454	0.00587492764189618	13.7939512156842
"175"	0.270509565971147	0.899221288827325	0.894700139470014	0.0624738417415543	0.000774544704794806	1.00751741457768	0.0052504838624114	12.4739269626283
"176"	0.271965134635537	0.900226032056681	0.894608695652174	0.0623515003232486	0.000771514120705431	1.00741364469113	0.00529885173828084	12.425119857822
"177"	0.759044662342852	0.908059857593088	0.974252177205604	0.23661106324999	0.00519857998743089	1.02462455874434	0.106313837281871	178.927405626321
"178"	0.628085893752739	0.907101201565483	0.950147710487445	0.191813671101628	0.00481571457901257	1.02246226954176	0.0557959589984627	117.588780211061
"179"	0.0972754760850901	0.898078908542624	0.890003459010723	0.0192392828862022	7.34560927429639e-05	1.00222400474233	0.000561683129528358	1.1829994190971
"180"	0.140201340735792	0.904141382286604	0.890635680109364	0.0271145248831148	0.0001458995864049	1.00293257534179	0.00118864403122599	2.34969108100001
"181"	0.065852417302799	0.905593820230984	0.930373001776199	0.0114358566215504	1.71174484125377e-05	1.00116124312482	0.000249479349640922	0.417969098073031
"182"	0.544257805367902	0.902100693410267	0.958863126402393	0.138589121230881	0.0019882157523223	1.01477135104171	0.0362730993837582	61.3853946972589
"183"	0.715698969285751	0.913568920936404	0.991398653702319	0.121418831769665	0.000427227375197448	1.00656895164894	0.0694420901189246	47.1171345357593
"184"	0.458409115416412	0.903430764013125	0.902036516853933	0.126928078876588	0.00319716814090116	1.01578431331294	0.0192671218105407	51.4899161145347
"185"	0.327587975787422	0.902659872733034	0.956762749445676	0.0643182049447655	0.000384133750680297	1.00621496418561	0.00923974134304564	13.2213134334647
"186"	0.485484114596445	0.905159290255891	0.956056129985229	0.115164814478949	0.00137291880291548	1.01179499111051	0.0254496325148233	42.3883386427307
"187"	0.359969676607915	0.904448718410072	0.897089397089397	0.0875122935746642	0.00151980614271907	1.010207047763	0.0102691566849024	24.4762512793275
"188"	0.645937536504296	0.913263321617964	0.971175166297118	0.163494516328258	0.00217812686124657	1.01470249835634	0.0569995681533501	85.4305401546373
"189"	0.685608989651371	0.915758921903327	0.964049889948643	0.202178699121166	0.00423132149318411	1.02025566506797	0.0709261297244798	130.640419505133
"190"	0.437199269951883	0.911933077890204	0.898461538461538	0.108410115744455	0.00233232828527691	1.01174865458956	0.0165576216767838	37.5617992135409
"191"	0.495061465217082	0.913599818731416	0.900718931872646	0.130834113346602	0.00339697268049322	1.01429207361228	0.0232273502507598	54.7077384277523
"192"	0.467291560818307	0.91887848524035	0.897513440860215	0.110185607673395	0.00240934951115965	1.01067535406658	0.019296015111692	38.8022145701837
"193"	0.569687054725843	0.925613122206275	0.899268617021277	0.141884369213161	0.00399502195643656	1.01264935199461	0.0335839866178413	64.339232829545
"194"	0.813819577735125	0.920037866458414	0.998152254249815	0.0785577239181716	4.23346876828771e-05	1.0019692902195	0.0898271005036621	19.7235258951029
"195"	0.488696930711266	0.923411297766254	0.953742937853107	0.107798183988253	0.00120289610203714	1.00933044659118	0.0215302658338831	37.1389533138439
"196"	0.431860513245033	0.922710365291379	0.894963552021206	0.0900226255177304	0.00160824945561365	1.00779872615512	0.0151479678553262	25.9006176439173
"197"	0.444256272634897	0.923465169085632	0.895102581072138	0.0929251425570046	0.00171362794206493	1.0079549510251	0.0162874827649929	27.5977224530899
"198"	0.275862068965517	0.901431426317167	0.955637707948244	0.0520076126582245	0.000251158842775732	1.00503144654088	0.00617778248917962	8.64451451100768
"199"	0.43958458158578	0.903760280533703	0.954579025110783	0.0998958199725204	0.00103299890326716	1.01023116577649	0.0195410992036776	31.8934428141511
"200"	0.297129557796742	0.902737845296644	0.895083102493075	0.0683757149968803	0.000927798838472075	1.00794668459339	0.00647180606553338	14.9420619306654
"201"	0.32059123343527	0.904243868153448	0.895646164478231	0.0746304272106299	0.00110530444966088	1.0085803496741	0.00772736346592117	17.8007633273891
"202"	0.573838072652319	0.9156410342421	0.90474552957359	0.168087905987255	0.00560690240471406	1.01882951234489	0.0358143270596815	90.2983270688205
"203"	0.717647058823529	0.928547767720002	0.963306020662629	0.216534290981479	0.00485353977244522	1.01945773524721	0.0767501523345969	149.851168950043
"204"	0.411204686927865	0.918993595725253	0.952042628774423	0.0848156455393534	0.000744658535894143	1.00753241352481	0.0139439148909432	22.9910451555102
"205"	0.501657791620617	0.924195359622657	0.896849087893864	0.113545145827091	0.00255851052479181	1.00992306790336	0.0229351783289615	41.2044304503017
"206"	0.413594071950548	0.921577042218841	0.894754316069057	0.0858034024440196	0.00146102982772156	1.00756361032089	0.0135806132936833	23.5296674916214
"207"	0.429856115107914	0.923123650901798	0.894771674387823	0.0885707241121599	0.00155679150669548	1.00758218662014	0.0149117833164788	25.0718950505285
